subgroup,Age,Sex,Race,outcome,risk_factor,RR_unit,logRR,logRR_se,DGA_unit,Conversion_to_grams,Equation
30,4,2,2,IHD,sea_omega3_fa,100mg/d,-0.162691260777022,0.0381054542462872,1 mg,1,1 mg = 1 mg
30,4,2,2,IHD,pufa_rep_carb,5%E/d,-0.104876169723627,0.0245420616397344,1 %E,1,1 %E = 1%E
30,4,2,2,IHD,pufa_rep_sfa,5%E/d,-0.0937947491169853,0.025786779973386,1 %E,1,1 %E = 1%E
30,4,2,2,IHD,pufa_rep_carbsfa,5%E/d,-0.105727690086991,0.0260348165015391,1 %E,1,1 %E = 1%E
30,4,2,2,ISTK,fruit,100g/d,-0.128658671500533,0.0287779032676918,1 cup eq,182,1 cup eq = 182 g
30,4,2,2,ISTK,gr_whole,50 g/d,-0.210721031,0.06528912602040816,1 oz eq,24,1 oz eq = 24 g
30,4,2,2,ISTK,pf_pm,150 g/wk,0.048790164,0.01944575637755102,1 oz eq,31,1 oz eq = 31 g
30,4,2,2,ISTK,veg_exc_sta,100g/d,-0.189022230787366,0.0555110775948365,1 cup eq,142,1 cup eq = 142 g
30,4,2,2,ISTK,leg_tot,100 g/d,-0.189939172232435,0.0545215577200624,1 oz eq,41,1 oz eq = 41 g
30,4,2,2,ISTK,fruit_exc_juice,100g/d,-0.128658671500533,0.0287779032676918,1 cup eq,152,1 cup eq = 152 g
30,4,2,2,MLPC,fruit,100 g/d,-0.05129329,0.02405884693877551,1 cup eq,182,1 cup eq = 182 g
30,4,2,2,MLPC,veg_exc_sta,100 g/d,-0.09431068,0.025112272959183675,1 cup eq,142,1 cup eq = 142 g
30,4,2,2,OSTK,fruit,100g/d,-0.2471030405941447,0.057379772573348,1 cup eq,182,1 cup eq = 182 g
30,4,2,2,OSTK,veg_exc_sta,100g/d,-0.1863953766488007,0.0519040270020942,1 cup eq,142,1 cup eq = 142 g
30,4,2,2,OSTK,leg_tot,100 g/d,-0.1884858818035704,0.04920501077982563,1 oz eq,41,1 oz eq = 41 g
30,4,2,2,OSTK,fruit_exc_juice,100g/d,-0.2471030405941447,0.057379772573348,1 cup eq,152,1 cup eq = 152 g
31,4,2,3,CC,dairy,400g/d,-0.139262067,0.02065537295918367,1 cup eq,149,1 cup eq = 149 g
31,4,2,3,CC,gr_whole,90g/d,-0.186329578,0.03365498545918367,1 oz eq,24,1 oz eq = 24 g
31,4,2,3,CC,pf_pm,50g/d,0.1482,0.03932142857142857,1 oz eq,31,1 oz eq = 31 g
31,4,2,3,CC,pf_redm,100g/d,0.1133,0.05691326530612245,1 oz eq,31,1 oz eq = 31 g
31,4,2,3,CC,fiber,10g/d,-0.105360516,0.022690685204081632,1 g,1,1 g = 1 g
31,4,2,3,DIAB,gr_whole,50g/d,-0.127683186079159,0.0295134641977353,1 oz eq,24,1 oz eq = 24 g
31,4,2,3,DIAB,pf_ns,1oz/wk,-0.0300210630410045,0.00803091310430591,1 oz eq,15,1 oz eq = 15 g
31,4,2,3,DIAB,pf_pm,50g/d,0.412062047566593,0.0968194977070732,1 oz eq,31,1 oz eq = 31 g
31,4,2,3,DIAB,pf_redm,100g/d,0.172469289833395,0.0722796205575818,1 oz eq,31,1 oz eq = 31 g
31,4,2,3,DIAB,ssb,8oz/d,0.197365180488968,0.0587721752833883,1 cup (8 fl oz),240,1 cup (8 fl oz) = 240 g
31,4,2,3,HSTK,fruit,100g/d,-0.314412414007852,0.0884889460361448,1 cup eq,182,1 cup eq = 182 g
31,4,2,3,HSTK,veg_exc_sta,100g/d,-0.184902592251627,0.0750387897226688,1 cup eq,142,1 cup eq = 142 g
31,4,2,3,HSTK,leg_tot,100 g/d,-0.187660008282494,0.0706738795519437,1 oz eq,41,1 oz eq = 41 g
31,4,2,3,HSTK,fruit_exc_juice,100g/d,-0.314412414007852,0.0884889460361448,1 cup eq,152,1 cup eq = 152 g
31,4,2,3,IHD,fruit,100g/d,-0.0630827841258089,0.0189202812333173,1 cup eq,182,1 cup eq = 182 g
31,4,2,3,IHD,gr_whole,50g/d,-0.0292534755886113,0.0132283760148877,1 oz eq,24,1 oz eq = 24 g
31,4,2,3,IHD,pf_ns,1oz/wk,-0.0869263594271136,0.0169641992998134,1 oz eq,15,1 oz eq = 15 g
31,4,2,3,IHD,pf_pm,50g/d,0.315206290377413,0.110710450481526,1 oz eq,31,1 oz eq = 31 g
31,4,2,3,IHD,pf_redm,300 g/wk,0.058268908,0.01444359540816326,1 oz eq,31,1 oz eq = 31 g
31,4,2,3,IHD,pf_seafood,300 g/wk,-0.051293294,0.02687768265306122,1 oz eq,29,1 oz eq = 29 g
31,4,2,3,IHD,sat_fat,5%E/d,0.0955550899129099,0.0245149289531457,1 g,1,1 g = 1 g
31,4,2,3,IHD,veg_exc_sta,100g/d,-0.0509677196334893,0.0157520311556242,1 cup eq,142,1 cup eq = 142 g
31,4,2,3,IHD,leg_tot,100 g/d,-0.0511022086182764,0.016419538539915,1 oz eq,41,1 oz eq = 41 g
31,4,2,3,IHD,fruit_exc_juice,100g/d,-0.0630827841258089,0.0189202812333173,1 cup eq,152,1 cup eq = 152 g
31,4,2,3,IHD,ssb,8oz/d,0.188816166156374,0.0376951769711953,1 cup (8 fl oz),240,1 cup (8 fl oz) = 240 g
31,4,2,3,IHD,sea_omega3_fa,100mg/d,-0.162691260777022,0.0381054542462872,1 mg,1,1 mg = 1 mg
31,4,2,3,IHD,pufa_rep_carb,5%E/d,-0.104876169723627,0.0245420616397344,1 %E,1,1 %E = 1%E
31,4,2,3,IHD,pufa_rep_sfa,5%E/d,-0.0937947491169853,0.025786779973386,1 %E,1,1 %E = 1%E
31,4,2,3,IHD,pufa_rep_carbsfa,5%E/d,-0.105727690086991,0.0260348165015391,1 %E,1,1 %E = 1%E
31,4,2,3,ISTK,fruit,100g/d,-0.128658671500533,0.0287779032676918,1 cup eq,182,1 cup eq = 182 g
31,4,2,3,ISTK,gr_whole,50 g/d,-0.210721031,0.06528912602040816,1 oz eq,24,1 oz eq = 24 g
31,4,2,3,ISTK,pf_pm,150 g/wk,0.048790164,0.01944575637755102,1 oz eq,31,1 oz eq = 31 g
31,4,2,3,ISTK,veg_exc_sta,100g/d,-0.189022230787366,0.0555110775948365,1 cup eq,142,1 cup eq = 142 g
31,4,2,3,ISTK,leg_tot,100 g/d,-0.189939172232435,0.0545215577200624,1 oz eq,41,1 oz eq = 41 g
31,4,2,3,ISTK,fruit_exc_juice,100g/d,-0.128658671500533,0.0287779032676918,1 cup eq,152,1 cup eq = 152 g
31,4,2,3,MLPC,fruit,100 g/d,-0.05129329,0.02405884693877551,1 cup eq,182,1 cup eq = 182 g
31,4,2,3,MLPC,veg_exc_sta,100 g/d,-0.09431068,0.025112272959183675,1 cup eq,142,1 cup eq = 142 g
31,4,2,3,OSTK,fruit,100g/d,-0.2471030405941447,0.057379772573348,1 cup eq,182,1 cup eq = 182 g
31,4,2,3,OSTK,veg_exc_sta,100g/d,-0.1863953766488007,0.0519040270020942,1 cup eq,142,1 cup eq = 142 g
31,4,2,3,OSTK,leg_tot,100 g/d,-0.1884858818035704,0.04920501077982563,1 oz eq,41,1 oz eq = 41 g
31,4,2,3,OSTK,fruit_exc_juice,100g/d,-0.2471030405941447,0.057379772573348,1 cup eq,152,1 cup eq = 152 g
32,4,2,4,CC,dairy,400g/d,-0.139262067,0.02065537295918367,1 cup eq,149,1 cup eq = 149 g
32,4,2,4,CC,gr_whole,90g/d,-0.186329578,0.03365498545918367,1 oz eq,24,1 oz eq = 24 g
32,4,2,4,CC,pf_pm,50g/d,0.1482,0.03932142857142857,1 oz eq,31,1 oz eq = 31 g
32,4,2,4,CC,pf_redm,100g/d,0.1133,0.05691326530612245,1 oz eq,31,1 oz eq = 31 g
32,4,2,4,CC,fiber,10g/d,-0.105360516,0.022690685204081632,1 g,1,1 g = 1 g
32,4,2,4,DIAB,gr_whole,50g/d,-0.127683186079159,0.0295134641977353,1 oz eq,24,1 oz eq = 24 g
32,4,2,4,DIAB,pf_ns,1oz/wk,-0.0300210630410045,0.00803091310430591,1 oz eq,15,1 oz eq = 15 g
32,4,2,4,DIAB,pf_pm,50g/d,0.412062047566593,0.0968194977070732,1 oz eq,31,1 oz eq = 31 g
32,4,2,4,DIAB,pf_redm,100g/d,0.172469289833395,0.0722796205575818,1 oz eq,31,1 oz eq = 31 g
32,4,2,4,DIAB,ssb,8oz/d,0.197365180488968,0.0587721752833883,1 cup (8 fl oz),240,1 cup (8 fl oz) = 240 g
32,4,2,4,HSTK,fruit,100g/d,-0.314412414007852,0.0884889460361448,1 cup eq,182,1 cup eq = 182 g
32,4,2,4,HSTK,veg_exc_sta,100g/d,-0.184902592251627,0.0750387897226688,1 cup eq,142,1 cup eq = 142 g
32,4,2,4,HSTK,leg_tot,100 g/d,-0.187660008282494,0.0706738795519437,1 oz eq,41,1 oz eq = 41 g
32,4,2,4,HSTK,fruit_exc_juice,100g/d,-0.314412414007852,0.0884889460361448,1 cup eq,152,1 cup eq = 152 g
32,4,2,4,IHD,fruit,100g/d,-0.0630827841258089,0.0189202812333173,1 cup eq,182,1 cup eq = 182 g
32,4,2,4,IHD,gr_whole,50g/d,-0.0292534755886113,0.0132283760148877,1 oz eq,24,1 oz eq = 24 g
32,4,2,4,IHD,pf_ns,1oz/wk,-0.0869263594271136,0.0169641992998134,1 oz eq,15,1 oz eq = 15 g
32,4,2,4,IHD,pf_pm,50g/d,0.315206290377413,0.110710450481526,1 oz eq,31,1 oz eq = 31 g
32,4,2,4,IHD,pf_redm,300 g/wk,0.058268908,0.01444359540816326,1 oz eq,31,1 oz eq = 31 g
32,4,2,4,IHD,pf_seafood,300 g/wk,-0.051293294,0.02687768265306122,1 oz eq,29,1 oz eq = 29 g
32,4,2,4,IHD,sat_fat,5%E/d,0.0955550899129099,0.0245149289531457,1 g,1,1 g = 1 g
32,4,2,4,IHD,veg_exc_sta,100g/d,-0.0509677196334893,0.0157520311556242,1 cup eq,142,1 cup eq = 142 g
32,4,2,4,IHD,leg_tot,100 g/d,-0.0511022086182764,0.016419538539915,1 oz eq,41,1 oz eq = 41 g
32,4,2,4,IHD,fruit_exc_juice,100g/d,-0.0630827841258089,0.0189202812333173,1 cup eq,152,1 cup eq = 152 g
32,4,2,4,IHD,ssb,8oz/d,0.188816166156374,0.0376951769711953,1 cup (8 fl oz),240,1 cup (8 fl oz) = 240 g
32,4,2,4,IHD,sea_omega3_fa,100mg/d,-0.162691260777022,0.0381054542462872,1 mg,1,1 mg = 1 mg
32,4,2,4,IHD,pufa_rep_carb,5%E/d,-0.104876169723627,0.0245420616397344,1 %E,1,1 %E = 1%E
32,4,2,4,IHD,pufa_rep_sfa,5%E/d,-0.0937947491169853,0.025786779973386,1 %E,1,1 %E = 1%E
32,4,2,4,IHD,pufa_rep_carbsfa,5%E/d,-0.105727690086991,0.0260348165015391,1 %E,1,1 %E = 1%E
32,4,2,4,ISTK,fruit,100g/d,-0.128658671500533,0.0287779032676918,1 cup eq,182,1 cup eq = 182 g
32,4,2,4,ISTK,gr_whole,50 g/d,-0.210721031,0.06528912602040816,1 oz eq,24,1 oz eq = 24 g
32,4,2,4,ISTK,pf_pm,150 g/wk,0.048790164,0.01944575637755102,1 oz eq,31,1 oz eq = 31 g
32,4,2,4,ISTK,veg_exc_sta,100g/d,-0.189022230787366,0.0555110775948365,1 cup eq,142,1 cup eq = 142 g
32,4,2,4,ISTK,leg_tot,100 g/d,-0.189939172232435,0.0545215577200624,1 oz eq,41,1 oz eq = 41 g
32,4,2,4,ISTK,fruit_exc_juice,100g/d,-0.128658671500533,0.0287779032676918,1 cup eq,152,1 cup eq = 152 g
32,4,2,4,MLPC,fruit,100 g/d,-0.05129329,0.02405884693877551,1 cup eq,182,1 cup eq = 182 g
32,4,2,4,MLPC,veg_exc_sta,100 g/d,-0.09431068,0.025112272959183675,1 cup eq,142,1 cup eq = 142 g
32,4,2,4,OSTK,fruit,100g/d,-0.2471030405941447,0.057379772573348,1 cup eq,182,1 cup eq = 182 g
32,4,2,4,OSTK,veg_exc_sta,100g/d,-0.1863953766488007,0.0519040270020942,1 cup eq,142,1 cup eq = 142 g
32,4,2,4,OSTK,leg_tot,100 g/d,-0.1884858818035704,0.04920501077982563,1 oz eq,41,1 oz eq = 41 g
32,4,2,4,OSTK,fruit_exc_juice,100g/d,-0.2471030405941447,0.057379772573348,1 cup eq,152,1 cup eq = 152 g
33,5,1,1,CC,dairy,400g/d,-0.139262067,0.02065537295918367,1 cup eq,149,1 cup eq = 149 g
33,5,1,1,CC,gr_whole,90g/d,-0.186329578,0.03365498545918367,1 oz eq,24,1 oz eq = 24 g
33,5,1,1,CC,pf_pm,50g/d,0.1482,0.03932142857142857,1 oz eq,31,1 oz eq = 31 g
33,5,1,1,CC,pf_redm,100g/d,0.1133,0.05691326530612245,1 oz eq,31,1 oz eq = 31 g
33,5,1,1,CC,fiber,10g/d,-0.105360516,0.022690685204081632,1 g,1,1 g = 1 g
33,5,1,1,DIAB,gr_whole,50g/d,-0.105906544352728,0.0244798794660582,1 oz eq,24,1 oz eq = 24 g
33,5,1,1,DIAB,pf_ns,1oz/wk,-0.0249009062359788,0.00666122361911286,1 oz eq,15,1 oz eq = 15 g
33,5,1,1,DIAB,pf_pm,50g/d,0.341783979995862,0.0803067243463518,1 oz eq,31,1 oz eq = 31 g
33,5,1,1,DIAB,pf_redm,100g/d,0.143054281884068,0.0599521759711895,1 oz eq,31,1 oz eq = 31 g
33,5,1,1,DIAB,ssb,8oz/d,0.163704124896918,0.0487484545106634,1 cup (8 fl oz),240,1 cup (8 fl oz) = 240 g
33,5,1,1,HSTK,fruit,100g/d,-0.26078870125097797,0.0733969661619586,1 cup eq,182,1 cup eq = 182 g
33,5,1,1,HSTK,veg_exc_sta,100g/d,-0.153367057860625,0.0622407629068084,1 cup eq,142,1 cup eq = 142 g
33,5,1,1,HSTK,leg_tot,100 g/d,-0.155654190662832,0.0586202975441649,1 oz eq,41,1 oz eq = 41 g
33,5,1,1,HSTK,fruit_exc_juice,100g/d,-0.26078870125097797,0.0733969661619586,1 cup eq,152,1 cup eq = 152 g
33,5,1,1,IHD,fruit,100g/d,-0.0523238797532169,0.0156933866167792,1 cup eq,182,1 cup eq = 182 g
33,5,1,1,IHD,gr_whole,50g/d,-0.0242642324728329,0.0109722480630043,1 oz eq,24,1 oz eq = 24 g
33,5,1,1,IHD,pf_ns,1oz/wk,-0.0721008820564779,0.0140709186598802,1 oz eq,15,1 oz eq = 15 g
33,5,1,1,IHD,pf_pm,50g/d,0.261447180299984,0.0918285452789624,1 oz eq,31,1 oz eq = 31 g
33,5,1,1,IHD,pf_redm,300 g/wk,0.058268908,0.01444359540816326,1 oz eq,31,1 oz eq = 31 g
33,5,1,1,IHD,pf_seafood,300 g/wk,-0.051293294,0.02687768265306122,1 oz eq,29,1 oz eq = 29 g
33,5,1,1,IHD,sat_fat,5%E/d,0.079257964018195,0.0203338551473072,1 g,1,1 g = 1 g
33,5,1,1,IHD,veg_exc_sta,100g/d,-0.0422750655405409,0.0130654883971521,1 cup eq,142,1 cup eq = 142 g
33,5,1,1,IHD,leg_tot,100 g/d,-0.042386617140009,0.0136191509628429,1 oz eq,41,1 oz eq = 41 g
33,5,1,1,IHD,fruit_exc_juice,100g/d,-0.0523238797532169,0.0156933866167792,1 cup eq,152,1 cup eq = 152 g
33,5,1,1,IHD,ssb,8oz/d,0.156613163327195,0.0312661835467421,1 cup (8 fl oz),240,1 cup (8 fl oz) = 240 g
33,5,1,1,IHD,sea_omega3_fa,100mg/d,-0.134943916692374,0.0316064871510436,1 mg,1,1 mg = 1 mg
33,5,1,1,IHD,pufa_rep_carb,5%E/d,-0.0869893136398827,0.0203563602959008,1 %E,1,1 %E = 1%E
33,5,1,1,IHD,pufa_rep_sfa,5%E/d,-0.077797853127291,0.0213887892433411,1 %E,1,1 %E = 1%E
33,5,1,1,IHD,pufa_rep_carbsfa,5%E/d,-0.0876956053756947,0.0215945226086854,1 %E,1,1 %E = 1%E
33,5,1,1,ISTK,fruit,100g/d,-0.106715658639555,0.0238697700330629,1 cup eq,182,1 cup eq = 182 g
33,5,1,1,ISTK,gr_whole,50 g/d,-0.210721031,0.06528912602040816,1 oz eq,24,1 oz eq = 24 g
33,5,1,1,ISTK,pf_pm,150 g/wk,0.048790164,0.01944575637755102,1 oz eq,31,1 oz eq = 31 g
33,5,1,1,ISTK,veg_exc_sta,100g/d,-0.15678408319262,0.0460435440397023,1 cup eq,142,1 cup eq = 142 g
33,5,1,1,ISTK,leg_tot,100 g/d,-0.157544638304089,0.0452227889056575,1 oz eq,41,1 oz eq = 41 g
33,5,1,1,ISTK,fruit_exc_juice,100g/d,-0.106715658639555,0.0238697700330629,1 cup eq,152,1 cup eq = 152 g
33,5,1,1,MLPC,fruit,100 g/d,-0.05129329,0.02405884693877551,1 cup eq,182,1 cup eq = 182 g
33,5,1,1,MLPC,veg_exc_sta,100 g/d,-0.09431068,0.025112272959183675,1 cup eq,142,1 cup eq = 142 g
33,5,1,1,OSTK,fruit,100g/d,-0.18999045016849817,0.04115866219351768,1 cup eq,182,1 cup eq = 182 g
33,5,1,1,OSTK,veg_exc_sta,100g/d,-0.15493721843712444,0.03974066255095097,1 cup eq,142,1 cup eq = 142 g
33,5,1,1,OSTK,leg_tot,100 g/d,-0.15652287206546742,0.03789031500642365,1 oz eq,41,1 oz eq = 41 g
33,5,1,1,OSTK,fruit_exc_juice,100g/d,-0.18999045016849817,0.04115866219351768,1 cup eq,152,1 cup eq = 152 g
34,5,1,2,CC,dairy,400g/d,-0.139262067,0.02065537295918367,1 cup eq,149,1 cup eq = 149 g
34,5,1,2,CC,gr_whole,90g/d,-0.186329578,0.03365498545918367,1 oz eq,24,1 oz eq = 24 g
34,5,1,2,CC,pf_pm,50g/d,0.1482,0.03932142857142857,1 oz eq,31,1 oz eq = 31 g
34,5,1,2,CC,pf_redm,100g/d,0.1133,0.05691326530612245,1 oz eq,31,1 oz eq = 31 g
34,5,1,2,CC,fiber,10g/d,-0.105360516,0.022690685204081632,1 g,1,1 g = 1 g
34,5,1,2,DIAB,gr_whole,50g/d,-0.105906544352728,0.0244798794660582,1 oz eq,24,1 oz eq = 24 g
34,5,1,2,DIAB,pf_ns,1oz/wk,-0.0249009062359788,0.00666122361911286,1 oz eq,15,1 oz eq = 15 g
34,5,1,2,DIAB,pf_pm,50g/d,0.341783979995862,0.0803067243463518,1 oz eq,31,1 oz eq = 31 g
34,5,1,2,DIAB,pf_redm,100g/d,0.143054281884068,0.0599521759711895,1 oz eq,31,1 oz eq = 31 g
34,5,1,2,DIAB,ssb,8oz/d,0.163704124896918,0.0487484545106634,1 cup (8 fl oz),240,1 cup (8 fl oz) = 240 g
34,5,1,2,HSTK,fruit,100g/d,-0.26078870125097797,0.0733969661619586,1 cup eq,182,1 cup eq = 182 g
34,5,1,2,HSTK,veg_exc_sta,100g/d,-0.153367057860625,0.0622407629068084,1 cup eq,142,1 cup eq = 142 g
34,5,1,2,HSTK,leg_tot,100 g/d,-0.155654190662832,0.0586202975441649,1 oz eq,41,1 oz eq = 41 g
34,5,1,2,HSTK,fruit_exc_juice,100g/d,-0.26078870125097797,0.0733969661619586,1 cup eq,152,1 cup eq = 152 g
34,5,1,2,IHD,fruit,100g/d,-0.0523238797532169,0.0156933866167792,1 cup eq,182,1 cup eq = 182 g
34,5,1,2,IHD,gr_whole,50g/d,-0.0242642324728329,0.0109722480630043,1 oz eq,24,1 oz eq = 24 g
34,5,1,2,IHD,pf_ns,1oz/wk,-0.0721008820564779,0.0140709186598802,1 oz eq,15,1 oz eq = 15 g
34,5,1,2,IHD,pf_pm,50g/d,0.261447180299984,0.0918285452789624,1 oz eq,31,1 oz eq = 31 g
34,5,1,2,IHD,pf_redm,300 g/wk,0.058268908,0.01444359540816326,1 oz eq,31,1 oz eq = 31 g
34,5,1,2,IHD,pf_seafood,300 g/wk,-0.051293294,0.02687768265306122,1 oz eq,29,1 oz eq = 29 g
34,5,1,2,IHD,sat_fat,5%E/d,0.079257964018195,0.0203338551473072,1 g,1,1 g = 1 g
34,5,1,2,IHD,veg_exc_sta,100g/d,-0.0422750655405409,0.0130654883971521,1 cup eq,142,1 cup eq = 142 g
34,5,1,2,IHD,leg_tot,100 g/d,-0.042386617140009,0.0136191509628429,1 oz eq,41,1 oz eq = 41 g
34,5,1,2,IHD,fruit_exc_juice,100g/d,-0.0523238797532169,0.0156933866167792,1 cup eq,152,1 cup eq = 152 g
34,5,1,2,IHD,ssb,8oz/d,0.156613163327195,0.0312661835467421,1 cup (8 fl oz),240,1 cup (8 fl oz) = 240 g
34,5,1,2,IHD,sea_omega3_fa,100mg/d,-0.134943916692374,0.0316064871510436,1 mg,1,1 mg = 1 mg
34,5,1,2,IHD,pufa_rep_carb,5%E/d,-0.0869893136398827,0.0203563602959008,1 %E,1,1 %E = 1%E
34,5,1,2,IHD,pufa_rep_sfa,5%E/d,-0.077797853127291,0.0213887892433411,1 %E,1,1 %E = 1%E
34,5,1,2,IHD,pufa_rep_carbsfa,5%E/d,-0.0876956053756947,0.0215945226086854,1 %E,1,1 %E = 1%E
34,5,1,2,ISTK,fruit,100g/d,-0.106715658639555,0.0238697700330629,1 cup eq,182,1 cup eq = 182 g
34,5,1,2,ISTK,gr_whole,50 g/d,-0.210721031,0.06528912602040816,1 oz eq,24,1 oz eq = 24 g
34,5,1,2,ISTK,pf_pm,150 g/wk,0.048790164,0.01944575637755102,1 oz eq,31,1 oz eq = 31 g
34,5,1,2,ISTK,veg_exc_sta,100g/d,-0.15678408319262,0.0460435440397023,1 cup eq,142,1 cup eq = 142 g
34,5,1,2,ISTK,leg_tot,100 g/d,-0.157544638304089,0.0452227889056575,1 oz eq,41,1 oz eq = 41 g
34,5,1,2,ISTK,fruit_exc_juice,100g/d,-0.106715658639555,0.0238697700330629,1 cup eq,152,1 cup eq = 152 g
34,5,1,2,MLPC,fruit,100 g/d,-0.05129329,0.02405884693877551,1 cup eq,182,1 cup eq = 182 g
34,5,1,2,MLPC,veg_exc_sta,100 g/d,-0.09431068,0.025112272959183675,1 cup eq,142,1 cup eq = 142 g
34,5,1,2,OSTK,fruit,100g/d,-0.18999045016849817,0.04115866219351768,1 cup eq,182,1 cup eq = 182 g
34,5,1,2,OSTK,veg_exc_sta,100g/d,-0.15493721843712444,0.03974066255095097,1 cup eq,142,1 cup eq = 142 g
34,5,1,2,OSTK,leg_tot,100 g/d,-0.15652287206546742,0.03789031500642365,1 oz eq,41,1 oz eq = 41 g
34,5,1,2,OSTK,fruit_exc_juice,100g/d,-0.18999045016849817,0.04115866219351768,1 cup eq,152,1 cup eq = 152 g
35,5,1,3,CC,dairy,400g/d,-0.139262067,0.02065537295918367,1 cup eq,149,1 cup eq = 149 g
35,5,1,3,CC,gr_whole,90g/d,-0.186329578,0.03365498545918367,1 oz eq,24,1 oz eq = 24 g
35,5,1,3,CC,pf_pm,50g/d,0.1482,0.03932142857142857,1 oz eq,31,1 oz eq = 31 g
35,5,1,3,CC,pf_redm,100g/d,0.1133,0.05691326530612245,1 oz eq,31,1 oz eq = 31 g
35,5,1,3,CC,fiber,10g/d,-0.105360516,0.022690685204081632,1 g,1,1 g = 1 g
35,5,1,3,DIAB,gr_whole,50g/d,-0.105906544352728,0.0244798794660582,1 oz eq,24,1 oz eq = 24 g
35,5,1,3,DIAB,pf_ns,1oz/wk,-0.0249009062359788,0.00666122361911286,1 oz eq,15,1 oz eq = 15 g
35,5,1,3,DIAB,pf_pm,50g/d,0.341783979995862,0.0803067243463518,1 oz eq,31,1 oz eq = 31 g
35,5,1,3,DIAB,pf_redm,100g/d,0.143054281884068,0.0599521759711895,1 oz eq,31,1 oz eq = 31 g
35,5,1,3,DIAB,ssb,8oz/d,0.163704124896918,0.0487484545106634,1 cup (8 fl oz),240,1 cup (8 fl oz) = 240 g
35,5,1,3,HSTK,fruit,100g/d,-0.26078870125097797,0.0733969661619586,1 cup eq,182,1 cup eq = 182 g
35,5,1,3,HSTK,veg_exc_sta,100g/d,-0.153367057860625,0.0622407629068084,1 cup eq,142,1 cup eq = 142 g
35,5,1,3,HSTK,leg_tot,100 g/d,-0.155654190662832,0.0586202975441649,1 oz eq,41,1 oz eq = 41 g
35,5,1,3,HSTK,fruit_exc_juice,100g/d,-0.26078870125097797,0.0733969661619586,1 cup eq,152,1 cup eq = 152 g
35,5,1,3,IHD,fruit,100g/d,-0.0523238797532169,0.0156933866167792,1 cup eq,182,1 cup eq = 182 g
35,5,1,3,IHD,gr_whole,50g/d,-0.0242642324728329,0.0109722480630043,1 oz eq,24,1 oz eq = 24 g
35,5,1,3,IHD,pf_ns,1oz/wk,-0.0721008820564779,0.0140709186598802,1 oz eq,15,1 oz eq = 15 g
35,5,1,3,IHD,pf_pm,50g/d,0.261447180299984,0.0918285452789624,1 oz eq,31,1 oz eq = 31 g
35,5,1,3,IHD,pf_redm,300 g/wk,0.058268908,0.01444359540816326,1 oz eq,31,1 oz eq = 31 g
35,5,1,3,IHD,pf_seafood,300 g/wk,-0.051293294,0.02687768265306122,1 oz eq,29,1 oz eq = 29 g
35,5,1,3,IHD,sat_fat,5%E/d,0.079257964018195,0.0203338551473072,1 g,1,1 g = 1 g
35,5,1,3,IHD,veg_exc_sta,100g/d,-0.0422750655405409,0.0130654883971521,1 cup eq,142,1 cup eq = 142 g
35,5,1,3,IHD,leg_tot,100 g/d,-0.042386617140009,0.0136191509628429,1 oz eq,41,1 oz eq = 41 g
35,5,1,3,IHD,fruit_exc_juice,100g/d,-0.0523238797532169,0.0156933866167792,1 cup eq,152,1 cup eq = 152 g
35,5,1,3,IHD,ssb,8oz/d,0.156613163327195,0.0312661835467421,1 cup (8 fl oz),240,1 cup (8 fl oz) = 240 g
35,5,1,3,IHD,sea_omega3_fa,100mg/d,-0.134943916692374,0.0316064871510436,1 mg,1,1 mg = 1 mg
35,5,1,3,IHD,pufa_rep_carb,5%E/d,-0.0869893136398827,0.0203563602959008,1 %E,1,1 %E = 1%E
35,5,1,3,IHD,pufa_rep_sfa,5%E/d,-0.077797853127291,0.0213887892433411,1 %E,1,1 %E = 1%E
35,5,1,3,IHD,pufa_rep_carbsfa,5%E/d,-0.0876956053756947,0.0215945226086854,1 %E,1,1 %E = 1%E
35,5,1,3,ISTK,fruit,100g/d,-0.106715658639555,0.0238697700330629,1 cup eq,182,1 cup eq = 182 g
35,5,1,3,ISTK,gr_whole,50 g/d,-0.210721031,0.06528912602040816,1 oz eq,24,1 oz eq = 24 g
35,5,1,3,ISTK,pf_pm,150 g/wk,0.048790164,0.01944575637755102,1 oz eq,31,1 oz eq = 31 g
35,5,1,3,ISTK,veg_exc_sta,100g/d,-0.15678408319262,0.0460435440397023,1 cup eq,142,1 cup eq = 142 g
35,5,1,3,ISTK,leg_tot,100 g/d,-0.157544638304089,0.0452227889056575,1 oz eq,41,1 oz eq = 41 g
35,5,1,3,ISTK,fruit_exc_juice,100g/d,-0.106715658639555,0.0238697700330629,1 cup eq,152,1 cup eq = 152 g
35,5,1,3,MLPC,fruit,100 g/d,-0.05129329,0.02405884693877551,1 cup eq,182,1 cup eq = 182 g
35,5,1,3,MLPC,veg_exc_sta,100 g/d,-0.09431068,0.025112272959183675,1 cup eq,142,1 cup eq = 142 g
35,5,1,3,OSTK,fruit,100g/d,-0.18999045016849817,0.04115866219351768,1 cup eq,182,1 cup eq = 182 g
35,5,1,3,OSTK,veg_exc_sta,100g/d,-0.15493721843712444,0.03974066255095097,1 cup eq,142,1 cup eq = 142 g
35,5,1,3,OSTK,leg_tot,100 g/d,-0.15652287206546742,0.03789031500642365,1 oz eq,41,1 oz eq = 41 g
